event_id,user_id,event_date,country,device_type,doc_type,step,status,duration_ms,fail_reason,review_type,is_retry,risk_level,sanctions_hit,pep_hit,alert_level,experiment_group
EVT-002218,USR-002218,2025-04-22,加拿大,Web,passport,review,fail,52739,nil,auto,False,low,False,False,,group_a
EVT-002219,USR-002219,2025-04-01,尼日利亚,Web,id_card,register,success,1228,nil,auto,False,low,False,False,,group_a
EVT-002219,USR-002219,2025-04-01,尼日利亚,Web,id_card,doc_capture,success,11697,nil,auto,True,low,False,False,,group_a
EVT-002219,USR-002219,2025-04-01,尼日利亚,Web,id_card,ocr,success,4326,nil,auto,False,low,False,False,,group_a
EVT-002219,USR-002219,2025-04-01,尼日利亚,Web,id_card,liveness,fail,27852,mismatch,auto,False,low,False,False,,group_a
EVT-002220,USR-002220,2025-04-07,巴西,Android,id_card,register,success,878,nil,auto,False,low,False,False,,control
EVT-002220,USR-002220,2025-04-07,巴西,Android,id_card,doc_capture,success,12749,nil,auto,True,low,False,False,,control
EVT-002220,USR-002220,2025-04-07,巴西,Android,id_card,ocr,success,5757,nil,auto,False,low,False,False,,control
EVT-002220,USR-002220,2025-04-07,巴西,Android,id_card,liveness,success,19685,nil,auto,False,low,False,False,,control
EVT-002220,USR-002220,2025-04-07,巴西,Android,id_card,review,success,55004,nil,manual,False,low,False,False,,control
EVT-002220,USR-002220,2025-04-07,巴西,Android,id_card,approved,success,3156,nil,auto,False,low,False,False,,control
EVT-002220,USR-002220,2025-04-07,巴西,Android,id_card,first_deposit,fail,33762,mismatch,auto,False,low,False,False,,control
EVT-002221,USR-002221,2025-04-12,尼日利亚,Android,passport,register,success,2089,nil,auto,False,low,False,False,,control
EVT-002221,USR-002221,2025-04-12,尼日利亚,Android,passport,doc_capture,success,11096,nil,auto,False,low,False,False,,control
EVT-002221,USR-002221,2025-04-12,尼日利亚,Android,passport,ocr,success,6702,nil,auto,False,medium,False,False,,control
EVT-002221,USR-002221,2025-04-12,尼日利亚,Android,passport,liveness,success,49500,nil,auto,False,low,False,False,,control
EVT-002221,USR-002221,2025-04-12,尼日利亚,Android,passport,review,success,44849,nil,auto,False,low,False,False,,control
EVT-002221,USR-002221,2025-04-12,尼日利亚,Android,passport,approved,success,5500,nil,auto,False,low,False,False,,control
EVT-002221,USR-002221,2025-04-12,尼日利亚,Android,passport,first_deposit,success,66000,nil,auto,False,low,False,False,,control
EVT-002222,USR-002222,2025-04-11,美国,iOS,passport,register,success,1716,nil,auto,False,low,False,False,,control
EVT-002222,USR-002222,2025-04-11,美国,iOS,passport,doc_capture,success,26540,nil,auto,False,low,False,False,,control
EVT-002222,USR-002222,2025-04-11,美国,iOS,passport,ocr,success,4501,nil,auto,False,low,False,False,,control
EVT-002222,USR-002222,2025-04-11,美国,iOS,passport,liveness,success,15797,nil,auto,False,low,False,False,,control
EVT-002222,USR-002222,2025-04-11,美国,iOS,passport,review,fail,38558,nil,auto,False,low,False,False,,control
EVT-002223,USR-002223,2025-04-09,阿联酋,Web,passport,register,success,1544,nil,auto,False,low,False,False,,group_a
EVT-002223,USR-002223,2025-04-09,阿联酋,Web,passport,doc_capture,success,27000,nil,auto,False,medium,False,False,,group_a
EVT-002223,USR-002223,2025-04-09,阿联酋,Web,passport,ocr,success,13500,nil,auto,False,low,False,False,,group_a
EVT-002223,USR-002223,2025-04-09,阿联酋,Web,passport,liveness,fail,17686,deepfake,auto,False,low,False,False,,group_a
EVT-002224,USR-002224,2025-04-28,巴西,Android,id_card,register,success,2774,nil,auto,False,low,False,False,,control
EVT-002224,USR-002224,2025-04-28,巴西,Android,id_card,doc_capture,success,21364,nil,auto,False,medium,False,False,,control
EVT-002224,USR-002224,2025-04-28,巴西,Android,id_card,ocr,success,10078,nil,auto,False,low,False,False,,control
EVT-002224,USR-002224,2025-04-28,巴西,Android,id_card,liveness,success,30722,nil,auto,False,low,False,False,,control
EVT-002224,USR-002224,2025-04-28,巴西,Android,id_card,review,success,42845,nil,auto,False,low,False,False,,control
EVT-002224,USR-002224,2025-04-28,巴西,Android,id_card,approved,success,3016,nil,auto,False,low,False,False,,control
EVT-002224,USR-002224,2025-04-28,巴西,Android,id_card,first_deposit,fail,44634,blur,auto,False,low,False,False,,control
EVT-002225,USR-002225,2025-04-28,泰国,Android,passport,register,success,1573,nil,auto,False,low,False,False,,control
EVT-002225,USR-002225,2025-04-28,泰国,Android,passport,doc_capture,fail,20243,occlusion,auto,False,low,False,False,,control
EVT-002226,USR-002226,2025-04-04,美国,iOS,id_card,register,success,2267,nil,auto,False,low,False,False,,group_a
EVT-002226,USR-002226,2025-04-04,美国,iOS,id_card,doc_capture,timeout,30000,nil,auto,False,low,False,False,,group_a
EVT-002227,USR-002227,2025-04-15,韩国,Web,id_card,register,success,1468,nil,auto,False,low,False,False,,control
EVT-002227,USR-002227,2025-04-15,韩国,Web,id_card,doc_capture,success,27000,nil,auto,False,medium,False,False,,control
EVT-002227,USR-002227,2025-04-15,韩国,Web,id_card,ocr,timeout,13500,nil,auto,False,low,False,False,,control
EVT-002228,USR-002228,2025-04-08,南非,Web,passport,register,success,1969,nil,auto,False,medium,False,False,,control
EVT-002228,USR-002228,2025-04-08,南非,Web,passport,doc_capture,success,13197,nil,auto,False,medium,False,False,,control
EVT-002228,USR-002228,2025-04-08,南非,Web,passport,ocr,success,13500,nil,auto,False,low,False,False,,control
EVT-002228,USR-002228,2025-04-08,南非,Web,passport,liveness,success,22562,nil,auto,False,low,False,False,,control
EVT-002228,USR-002228,2025-04-08,南非,Web,passport,review,timeout,108000,nil,auto,False,low,False,False,,control
EVT-002229,USR-002229,2025-04-23,印度尼西亚,Web,passport,register,success,1111,nil,auto,False,low,False,False,,group_a
EVT-002229,USR-002229,2025-04-23,印度尼西亚,Web,passport,doc_capture,success,13008,nil,auto,False,low,False,False,,group_a
EVT-002229,USR-002229,2025-04-23,印度尼西亚,Web,passport,ocr,success,6209,nil,auto,False,low,False,False,,group_a
EVT-002229,USR-002229,2025-04-23,印度尼西亚,Web,passport,liveness,success,21034,nil,auto,False,low,False,False,,group_a
EVT-002229,USR-002229,2025-04-23,印度尼西亚,Web,passport,review,fail,27461,mismatch,auto,False,low,False,False,,group_a
EVT-002230,USR-002230,2025-04-15,印度,Android,drivers_license,register,success,2106,nil,auto,False,low,False,False,,control
EVT-002230,USR-002230,2025-04-15,印度,Android,drivers_license,doc_capture,success,7763,nil,auto,False,low,False,False,,control
EVT-002230,USR-002230,2025-04-15,印度,Android,drivers_license,ocr,success,9129,nil,auto,False,high,False,False,,control
EVT-002230,USR-002230,2025-04-15,印度,Android,drivers_license,liveness,success,49500,nil,auto,False,low,False,False,,control
EVT-002230,USR-002230,2025-04-15,印度,Android,drivers_license,review,fail,107879,mismatch,auto,False,low,False,False,,control
EVT-002231,USR-002231,2025-04-22,土耳其,iOS,passport,register,success,1432,nil,auto,False,low,False,False,,control
EVT-002231,USR-002231,2025-04-22,土耳其,iOS,passport,doc_capture,success,20376,nil,auto,True,low,False,False,,control
EVT-002231,USR-002231,2025-04-22,土耳其,iOS,passport,ocr,fail,13320,nil,auto,False,low,False,False,,control
EVT-002232,USR-002232,2025-04-10,美国,Android,passport,register,success,2947,nil,auto,False,low,False,False,,control
EVT-002232,USR-002232,2025-04-10,美国,Android,passport,doc_capture,success,33000,nil,auto,False,low,False,False,,control
EVT-002232,USR-002232,2025-04-10,美国,Android,passport,ocr,success,8350,nil,auto,False,low,False,False,,control
EVT-002232,USR-002232,2025-04-10,美国,Android,passport,liveness,success,22387,nil,auto,False,low,False,False,,control
EVT-002232,USR-002232,2025-04-10,美国,Android,passport,review,success,89403,nil,auto,False,medium,False,False,,control
EVT-002232,USR-002232,2025-04-10,美国,Android,passport,approved,fail,4364,mismatch,auto,False,low,False,False,,control
EVT-002233,USR-002233,2025-04-02,巴西,iOS,passport,register,success,2263,nil,auto,False,low,False,False,,control
EVT-002233,USR-002233,2025-04-02,巴西,iOS,passport,doc_capture,success,7508,nil,auto,False,low,False,False,,control
EVT-002233,USR-002233,2025-04-02,巴西,iOS,passport,ocr,success,14820,nil,auto,False,low,False,False,,control
EVT-002233,USR-002233,2025-04-02,巴西,iOS,passport,liveness,success,8086,nil,auto,False,low,False,False,,control
EVT-002233,USR-002233,2025-04-02,巴西,iOS,passport,review,success,28200,nil,auto,False,medium,False,False,,control
EVT-002233,USR-002233,2025-04-02,巴西,iOS,passport,approved,success,2097,nil,manual,False,low,False,False,,control
EVT-002233,USR-002233,2025-04-02,巴西,iOS,passport,first_deposit,fail,32256,blur,auto,False,low,False,False,,control
EVT-002234,USR-002234,2025-04-16,泰国,iOS,passport,register,success,1164,nil,auto,False,medium,False,False,,group_a
EVT-002234,USR-002234,2025-04-16,泰国,iOS,passport,doc_capture,success,21421,nil,auto,False,low,False,False,,group_a
EVT-002234,USR-002234,2025-04-16,泰国,iOS,passport,ocr,success,6301,nil,auto,False,low,False,False,,group_a
EVT-002234,USR-002234,2025-04-16,泰国,iOS,passport,liveness,fail,43866,network_error,auto,False,low,False,False,,group_a
EVT-002235,USR-002235,2025-04-02,阿根廷,Web,passport,register,success,567,nil,auto,False,low,False,False,,group_b
EVT-002235,USR-002235,2025-04-02,阿根廷,Web,passport,doc_capture,success,7844,nil,auto,False,low,False,False,,group_b
EVT-002235,USR-002235,2025-04-02,阿根廷,Web,passport,ocr,success,7349,nil,auto,False,low,False,False,,group_b
EVT-002235,USR-002235,2025-04-02,阿根廷,Web,passport,liveness,success,17146,nil,auto,False,low,False,False,,group_b
EVT-002235,USR-002235,2025-04-02,阿根廷,Web,passport,review,success,80094,nil,auto,False,low,False,False,,group_b
EVT-002235,USR-002235,2025-04-02,阿根廷,Web,passport,approved,success,2192,nil,auto,False,low,False,False,,group_b
EVT-002235,USR-002235,2025-04-02,阿根廷,Web,passport,first_deposit,fail,44245,occlusion,auto,False,low,False,False,,group_b
EVT-002236,USR-002236,2025-04-14,土耳其,Web,passport,register,success,1501,nil,auto,False,low,False,False,,group_a
EVT-002236,USR-002236,2025-04-14,土耳其,Web,passport,doc_capture,success,13926,nil,auto,False,low,False,False,,group_a
EVT-002236,USR-002236,2025-04-14,土耳其,Web,passport,ocr,success,13180,nil,auto,False,low,False,True,P1,group_a
EVT-002236,USR-002236,2025-04-14,土耳其,Web,passport,liveness,timeout,40500,nil,auto,False,low,False,False,,group_a
EVT-002237,USR-002237,2025-04-04,美国,iOS,passport,register,success,1859,nil,auto,False,low,False,False,,group_b
EVT-002237,USR-002237,2025-04-04,美国,iOS,passport,doc_capture,success,13584,nil,auto,False,low,False,False,,group_b
EVT-002237,USR-002237,2025-04-04,美国,iOS,passport,ocr,success,6013,nil,auto,False,high,False,False,,group_b
EVT-002237,USR-002237,2025-04-04,美国,iOS,passport,liveness,success,45000,nil,auto,False,low,False,False,,group_b
EVT-002237,USR-002237,2025-04-04,美国,iOS,passport,review,success,57947,nil,manual,False,low,False,False,,group_b
EVT-002237,USR-002237,2025-04-04,美国,iOS,passport,approved,success,3033,nil,auto,False,low,False,False,,group_b
EVT-002237,USR-002237,2025-04-04,美国,iOS,passport,first_deposit,success,16877,nil,auto,False,low,False,False,,group_b
EVT-002238,USR-002238,2025-04-15,马来西亚,iOS,drivers_license,register,success,1339,nil,auto,False,low,False,False,,control
EVT-002238,USR-002238,2025-04-15,马来西亚,iOS,drivers_license,doc_capture,success,11636,nil,auto,False,low,False,False,,control
EVT-002238,USR-002238,2025-04-15,马来西亚,iOS,drivers_license,ocr,success,8983,nil,auto,False,low,False,False,,control
EVT-002238,USR-002238,2025-04-15,马来西亚,iOS,drivers_license,liveness,success,45000,nil,auto,False,medium,False,False,,control
EVT-002238,USR-002238,2025-04-15,马来西亚,iOS,drivers_license,review,success,67036,nil,auto,False,medium,False,False,,control
EVT-002238,USR-002238,2025-04-15,马来西亚,iOS,drivers_license,approved,success,3417,nil,auto,False,high,False,False,,control
EVT-002238,USR-002238,2025-04-15,马来西亚,iOS,drivers_license,first_deposit,timeout,60000,nil,auto,False,low,False,False,,control
EVT-002239,USR-002239,2025-04-04,美国,Web,id_card,register,success,2572,nil,auto,False,low,False,False,,group_b
EVT-002239,USR-002239,2025-04-04,美国,Web,id_card,doc_capture,timeout,27000,nil,auto,False,low,False,False,,group_b
EVT-002240,USR-002240,2025-04-03,英国,Android,id_card,register,success,3017,nil,auto,False,low,False,False,,group_a
EVT-002240,USR-002240,2025-04-03,英国,Android,id_card,doc_capture,success,8767,nil,auto,False,low,False,False,,group_a
EVT-002240,USR-002240,2025-04-03,英国,Android,id_card,ocr,timeout,16500,nil,auto,False,low,False,False,,group_a
EVT-002241,USR-002241,2025-04-15,加拿大,iOS,passport,register,success,659,nil,auto,False,low,False,False,,group_a
EVT-002241,USR-002241,2025-04-15,加拿大,iOS,passport,doc_capture,success,13725,nil,auto,True,low,False,False,,group_a
EVT-002241,USR-002241,2025-04-15,加拿大,iOS,passport,ocr,success,3629,nil,auto,False,low,False,False,,group_a
EVT-002241,USR-002241,2025-04-15,加拿大,iOS,passport,liveness,fail,25257,mismatch,auto,False,low,False,False,,group_a
EVT-002242,USR-002242,2025-04-15,越南,iOS,passport,register,success,3000,nil,auto,False,low,False,False,,group_a
EVT-002242,USR-002242,2025-04-15,越南,iOS,passport,doc_capture,success,13199,nil,auto,False,low,False,False,,group_a
EVT-002242,USR-002242,2025-04-15,越南,iOS,passport,ocr,success,10708,nil,auto,False,low,False,False,,group_a
EVT-002242,USR-002242,2025-04-15,越南,iOS,passport,liveness,success,22959,nil,auto,False,low,False,False,,group_a
EVT-002242,USR-002242,2025-04-15,越南,iOS,passport,review,success,77753,nil,auto,False,low,False,False,,group_a
EVT-002242,USR-002242,2025-04-15,越南,iOS,passport,approved,success,1345,nil,auto,False,low,False,False,,group_a
EVT-002242,USR-002242,2025-04-15,越南,iOS,passport,first_deposit,timeout,60000,nil,auto,False,medium,False,False,,group_a
EVT-002243,USR-002243,2025-04-12,日本,iOS,id_card,register,success,2823,nil,auto,False,low,False,False,,group_b
EVT-002243,USR-002243,2025-04-12,日本,iOS,id_card,doc_capture,success,11070,nil,auto,False,low,False,False,,group_b
EVT-002243,USR-002243,2025-04-12,日本,iOS,id_card,ocr,success,6372,nil,auto,False,low,False,False,,group_b
EVT-002243,USR-002243,2025-04-12,日本,iOS,id_card,liveness,fail,10282,timeout,auto,False,low,False,False,,group_b
EVT-002244,USR-002244,2025-04-22,巴西,Android,drivers_license,register,success,2177,nil,auto,False,low,False,False,,group_a
EVT-002244,USR-002244,2025-04-22,巴西,Android,drivers_license,doc_capture,success,10561,nil,auto,False,low,False,False,,group_a
EVT-002244,USR-002244,2025-04-22,巴西,Android,drivers_license,ocr,success,9526,nil,auto,False,medium,False,False,,group_a
EVT-002244,USR-002244,2025-04-22,巴西,Android,drivers_license,liveness,fail,46044,deepfake,auto,False,low,False,False,,group_a
EVT-002245,USR-002245,2025-04-08,越南,iOS,id_card,register,success,1481,nil,auto,False,low,False,False,,group_a
EVT-002245,USR-002245,2025-04-08,越南,iOS,id_card,doc_capture,success,30000,nil,auto,False,low,False,False,,group_a
EVT-002245,USR-002245,2025-04-08,越南,iOS,id_card,ocr,success,4755,nil,auto,False,medium,False,False,,group_a
EVT-002245,USR-002245,2025-04-08,越南,iOS,id_card,liveness,success,21392,nil,auto,False,medium,False,False,,group_a
EVT-002245,USR-002245,2025-04-08,越南,iOS,id_card,review,success,71791,nil,manual,False,low,False,False,,group_a
EVT-002245,USR-002245,2025-04-08,越南,iOS,id_card,approved,timeout,5000,nil,auto,False,low,False,False,,group_a
EVT-002246,USR-002246,2025-04-08,越南,iOS,passport,register,success,2194,nil,auto,False,low,False,False,,control
EVT-002246,USR-002246,2025-04-08,越南,iOS,passport,doc_capture,success,30000,nil,auto,False,low,False,False,,control
EVT-002246,USR-002246,2025-04-08,越南,iOS,passport,ocr,success,4035,nil,auto,False,low,False,False,,control
EVT-002246,USR-002246,2025-04-08,越南,iOS,passport,liveness,success,45000,nil,auto,False,medium,False,False,,control
EVT-002246,USR-002246,2025-04-08,越南,iOS,passport,review,success,81081,nil,manual,False,low,False,False,,control
EVT-002246,USR-002246,2025-04-08,越南,iOS,passport,approved,success,1184,nil,auto,False,low,False,False,,control
EVT-002246,USR-002246,2025-04-08,越南,iOS,passport,first_deposit,success,24787,nil,auto,False,low,False,False,,control
EVT-002247,USR-002247,2025-04-08,英国,Android,passport,register,success,773,nil,auto,False,medium,False,False,,control
EVT-002247,USR-002247,2025-04-08,英国,Android,passport,doc_capture,success,13830,nil,auto,False,low,False,False,,control
EVT-002247,USR-002247,2025-04-08,英国,Android,passport,ocr,success,5082,nil,auto,False,low,False,False,,control
EVT-002247,USR-002247,2025-04-08,英国,Android,passport,liveness,success,28433,nil,auto,False,low,False,False,,control
EVT-002247,USR-002247,2025-04-08,英国,Android,passport,review,success,59252,nil,auto,False,low,False,False,,control
EVT-002247,USR-002247,2025-04-08,英国,Android,passport,approved,success,2734,nil,manual,False,low,False,False,,control
EVT-002247,USR-002247,2025-04-08,英国,Android,passport,first_deposit,fail,54940,timeout,auto,False,low,False,False,,control
EVT-002248,USR-002248,2025-04-23,美国,iOS,passport,register,success,3000,nil,auto,False,medium,False,False,,control
EVT-002248,USR-002248,2025-04-23,美国,iOS,passport,doc_capture,success,20060,nil,auto,False,low,False,False,,control
EVT-002248,USR-002248,2025-04-23,美国,iOS,passport,ocr,success,12071,nil,auto,False,low,False,False,,control
EVT-002248,USR-002248,2025-04-23,美国,iOS,passport,liveness,success,38636,nil,auto,False,low,False,False,,control
EVT-002248,USR-002248,2025-04-23,美国,iOS,passport,review,success,71867,nil,manual,False,low,False,False,,control
EVT-002248,USR-002248,2025-04-23,美国,iOS,passport,approved,success,2662,nil,auto,False,low,False,False,,control
EVT-002248,USR-002248,2025-04-23,美国,iOS,passport,first_deposit,fail,40988,mismatch,auto,False,low,False,False,,control
EVT-002249,USR-002249,2025-04-08,阿联酋,Android,passport,register,success,1373,nil,auto,False,medium,False,False,,control
EVT-002249,USR-002249,2025-04-08,阿联酋,Android,passport,doc_capture,success,5320,nil,auto,False,low,False,False,,control
EVT-002249,USR-002249,2025-04-08,阿联酋,Android,passport,ocr,success,16500,nil,auto,False,low,False,False,,control
EVT-002249,USR-002249,2025-04-08,阿联酋,Android,passport,liveness,success,26047,nil,auto,False,medium,False,False,,control
EVT-002249,USR-002249,2025-04-08,阿联酋,Android,passport,review,success,132000,nil,auto,False,low,False,False,,control
EVT-002249,USR-002249,2025-04-08,阿联酋,Android,passport,approved,success,1161,nil,manual,False,low,False,False,,control
EVT-002249,USR-002249,2025-04-08,阿联酋,Android,passport,first_deposit,fail,15909,occlusion,auto,False,medium,False,False,,control
EVT-002250,USR-002250,2025-04-26,印度,iOS,passport,register,success,963,nil,auto,False,low,False,False,,control
EVT-002250,USR-002250,2025-04-26,印度,iOS,passport,doc_capture,success,16048,nil,auto,False,low,False,False,,control
EVT-002250,USR-002250,2025-04-26,印度,iOS,passport,ocr,fail,15000,blur,auto,False,low,False,False,,control
EVT-002251,USR-002251,2025-04-23,韩国,iOS,passport,register,success,1346,nil,auto,False,low,False,False,,control
EVT-002251,USR-002251,2025-04-23,韩国,iOS,passport,doc_capture,success,15980,nil,auto,False,low,False,False,,control
EVT-002251,USR-002251,2025-04-23,韩国,iOS,passport,ocr,success,3849,nil,auto,False,medium,False,False,,control
EVT-002251,USR-002251,2025-04-23,韩国,iOS,passport,liveness,success,45000,nil,auto,False,medium,False,False,,control
EVT-002251,USR-002251,2025-04-23,韩国,iOS,passport,review,fail,46169,mismatch,auto,False,low,False,False,,control
EVT-002252,USR-002252,2025-04-30,印度,Android,id_card,register,success,2738,nil,auto,False,low,False,False,,control
EVT-002252,USR-002252,2025-04-30,印度,Android,id_card,doc_capture,success,16110,nil,auto,False,low,False,False,,control
EVT-002252,USR-002252,2025-04-30,印度,Android,id_card,ocr,success,16500,nil,auto,False,low,False,False,,control
EVT-002252,USR-002252,2025-04-30,印度,Android,id_card,liveness,success,38660,nil,auto,False,medium,False,False,,control
EVT-002252,USR-002252,2025-04-30,印度,Android,id_card,review,timeout,132000,nil,auto,False,medium,False,True,P0,control
EVT-002253,USR-002253,2025-04-22,菲律宾,iOS,id_card,register,success,1406,nil,auto,False,low,False,False,,group_b
EVT-002253,USR-002253,2025-04-22,菲律宾,iOS,id_card,doc_capture,success,30000,nil,auto,False,low,False,False,,group_b
EVT-002253,USR-002253,2025-04-22,菲律宾,iOS,id_card,ocr,success,7102,nil,auto,False,low,False,False,,group_b
EVT-002253,USR-002253,2025-04-22,菲律宾,iOS,id_card,liveness,timeout,45000,nil,auto,False,low,False,False,,group_b
EVT-002254,USR-002254,2025-04-15,南非,Android,passport,register,success,1218,nil,auto,False,low,False,False,,control
EVT-002254,USR-002254,2025-04-15,南非,Android,passport,doc_capture,success,25780,nil,auto,False,low,False,False,,control
EVT-002254,USR-002254,2025-04-15,南非,Android,passport,ocr,success,12013,nil,auto,False,low,False,False,,control
EVT-002254,USR-002254,2025-04-15,南非,Android,passport,liveness,success,18893,nil,auto,False,low,False,False,,control
EVT-002254,USR-002254,2025-04-15,南非,Android,passport,review,fail,92951,mismatch,manual,False,low,False,False,,control
EVT-002255,USR-002255,2025-04-13,土耳其,Web,passport,register,success,823,nil,auto,False,low,False,False,,group_a
EVT-002255,USR-002255,2025-04-13,土耳其,Web,passport,doc_capture,success,6160,nil,auto,False,low,False,False,,group_a
EVT-002255,USR-002255,2025-04-13,土耳其,Web,passport,ocr,fail,6809,mismatch,auto,False,low,False,False,,group_a
EVT-002256,USR-002256,2025-04-29,印度,Android,id_card,register,success,2711,nil,auto,False,low,False,False,,control
EVT-002256,USR-002256,2025-04-29,印度,Android,id_card,doc_capture,success,14172,nil,auto,False,low,False,False,,control
EVT-002256,USR-002256,2025-04-29,印度,Android,id_card,ocr,success,5484,nil,auto,False,low,False,False,,control
EVT-002256,USR-002256,2025-04-29,印度,Android,id_card,liveness,success,40445,nil,auto,False,low,False,False,,control
EVT-002256,USR-002256,2025-04-29,印度,Android,id_card,review,success,47260,nil,auto,False,low,False,False,,control
EVT-002256,USR-002256,2025-04-29,印度,Android,id_card,approved,fail,2188,timeout,auto,False,medium,False,False,,control
EVT-002257,USR-002257,2025-04-25,印度,iOS,passport,register,success,1285,nil,auto,False,low,False,False,,control
EVT-002257,USR-002257,2025-04-25,印度,iOS,passport,doc_capture,success,16835,nil,auto,False,low,False,False,,control
EVT-002257,USR-002257,2025-04-25,印度,iOS,passport,ocr,success,12422,nil,auto,False,low,False,False,,control
EVT-002257,USR-002257,2025-04-25,印度,iOS,passport,liveness,success,16854,nil,auto,False,low,False,False,,control
EVT-002257,USR-002257,2025-04-25,印度,iOS,passport,review,success,54068,nil,manual,False,low,False,False,,control
EVT-002257,USR-002257,2025-04-25,印度,iOS,passport,approved,success,1938,nil,auto,False,low,False,False,,control
EVT-002257,USR-002257,2025-04-25,印度,iOS,passport,first_deposit,timeout,60000,nil,auto,False,low,False,False,,control
EVT-002258,USR-002258,2025-04-15,英国,iOS,id_card,register,success,2251,nil,auto,False,low,False,False,,control
EVT-002258,USR-002258,2025-04-15,英国,iOS,id_card,doc_capture,success,13335,nil,auto,False,medium,False,False,,control
EVT-002258,USR-002258,2025-04-15,英国,iOS,id_card,ocr,fail,6743,glare,auto,False,low,False,False,,control
EVT-002259,USR-002259,2025-04-20,越南,Android,passport,register,success,1163,nil,auto,False,medium,False,False,,control
EVT-002259,USR-002259,2025-04-20,越南,Android,passport,doc_capture,success,17978,nil,auto,False,low,False,False,,control
EVT-002259,USR-002259,2025-04-20,越南,Android,passport,ocr,success,12472,nil,auto,False,low,False,False,,control
EVT-002259,USR-002259,2025-04-20,越南,Android,passport,liveness,success,17166,nil,auto,False,low,False,False,,control
EVT-002259,USR-002259,2025-04-20,越南,Android,passport,review,success,44502,nil,manual,False,low,False,False,,control
EVT-002259,USR-002259,2025-04-20,越南,Android,passport,approved,success,1295,nil,manual,False,low,False,False,,control
EVT-002259,USR-002259,2025-04-20,越南,Android,passport,first_deposit,success,61443,nil,auto,False,low,False,False,,control
EVT-002260,USR-002260,2025-04-15,马来西亚,iOS,drivers_license,register,success,2672,nil,auto,False,low,False,False,,group_a
EVT-002260,USR-002260,2025-04-15,马来西亚,iOS,drivers_license,doc_capture,fail,28529,glare,auto,False,low,False,False,,group_a
EVT-002261,USR-002261,2025-04-02,加拿大,iOS,passport,register,success,2461,nil,auto,False,low,False,False,,control
EVT-002261,USR-002261,2025-04-02,加拿大,iOS,passport,doc_capture,success,18592,nil,auto,True,low,False,False,,control
EVT-002261,USR-002261,2025-04-02,加拿大,iOS,passport,ocr,fail,7403,glare,auto,False,medium,False,False,,control
EVT-002262,USR-002262,2025-04-16,美国,Android,id_card,register,success,763,nil,auto,False,low,False,False,,control
EVT-002262,USR-002262,2025-04-16,美国,Android,id_card,doc_capture,success,12827,nil,auto,False,low,False,False,,control
EVT-002262,USR-002262,2025-04-16,美国,Android,id_card,ocr,success,6008,nil,auto,False,low,False,False,,control
EVT-002262,USR-002262,2025-04-16,美国,Android,id_card,liveness,success,11647,nil,auto,False,low,False,False,,control
EVT-002262,USR-002262,2025-04-16,美国,Android,id_card,review,success,105849,nil,auto,False,medium,False,False,,control
EVT-002262,USR-002262,2025-04-16,美国,Android,id_card,approved,success,5500,nil,auto,False,low,False,False,,control
EVT-002262,USR-002262,2025-04-16,美国,Android,id_card,first_deposit,success,43851,nil,auto,False,low,False,False,,control
EVT-002263,USR-002263,2025-04-01,英国,iOS,drivers_license,register,success,1469,nil,auto,False,low,False,False,,group_a
EVT-002263,USR-002263,2025-04-01,英国,iOS,drivers_license,doc_capture,success,7837,nil,auto,False,low,False,False,,group_a
EVT-002263,USR-002263,2025-04-01,英国,iOS,drivers_license,ocr,success,5525,nil,auto,False,low,False,False,,group_a
EVT-002263,USR-002263,2025-04-01,英国,iOS,drivers_license,liveness,success,26755,nil,auto,False,low,False,False,,group_a
EVT-002263,USR-002263,2025-04-01,英国,iOS,drivers_license,review,success,38865,nil,auto,False,low,False,False,,group_a
EVT-002263,USR-002263,2025-04-01,英国,iOS,drivers_license,approved,fail,5000,deepfake,auto,False,low,False,False,,group_a
EVT-002264,USR-002264,2025-04-07,尼日利亚,iOS,id_card,register,success,2798,nil,auto,False,low,False,False,,control
EVT-002264,USR-002264,2025-04-07,尼日利亚,iOS,id_card,doc_capture,success,17158,nil,auto,False,low,False,False,,control
EVT-002264,USR-002264,2025-04-07,尼日利亚,iOS,id_card,ocr,success,7239,nil,auto,False,low,True,False,P2,control
EVT-002264,USR-002264,2025-04-07,尼日利亚,iOS,id_card,liveness,success,28610,nil,auto,False,low,False,False,,control
EVT-002264,USR-002264,2025-04-07,尼日利亚,iOS,id_card,review,success,86487,nil,auto,False,low,False,False,,control
EVT-002264,USR-002264,2025-04-07,尼日利亚,iOS,id_card,approved,success,2057,nil,auto,False,high,False,False,,control
EVT-002264,USR-002264,2025-04-07,尼日利亚,iOS,id_card,first_deposit,fail,49252,timeout,auto,False,low,False,False,,control
EVT-002265,USR-002265,2025-04-17,印度,iOS,passport,register,success,1478,nil,auto,False,low,False,False,,control
EVT-002265,USR-002265,2025-04-17,印度,iOS,passport,doc_capture,success,19194,nil,auto,False,high,False,False,,control
EVT-002265,USR-002265,2025-04-17,印度,iOS,passport,ocr,success,9228,nil,auto,False,low,False,False,,control
EVT-002265,USR-002265,2025-04-17,印度,iOS,passport,liveness,fail,30938,mismatch,auto,False,low,False,False,,control
EVT-002266,USR-002266,2025-04-03,阿联酋,Android,id_card,register,success,1336,nil,auto,False,low,False,False,,group_a
